context,question,answer,topic_lda,query,token_query,token_query_full_prompt,total_token_size,Recall@k,MRR,nDCG@k,transformation_latency,retrieval_generation_latency,total_latency,generated_answer,gpt_score
"High body mass index (BMI) is a risk factor for colorectal cancer. However, the prognostic impact of BMI and other factors may differ between elderly and younger colorectal cancer patients. We analyze here prognostic factors in the surgical management of octogenarians with colorectal cancer and clarify the prognostic impact of BMI. Cox regression analysis and propensity score methods were used to retrospectively examine the association of BMI with mortality in 1613 octogenarian patients who underwent curative surgery for stage 0-III colorectal cancer. In the Cox regression analysis, lower BMI (<18.5 kg/m(2); p = 0.001), age ≥83 years (p = 0.008), American Society of Anesthesiology class ≥3: (p = 0.001), performance status ≥2 (p = 0.003), Union for International Cancer Control (UICC) stage ≥III (p = 0.001), and postoperative adverse events (p = 0.001) were independently associated with decreased overall survival. Lower BMI (p = 0.001) and UICC stage ≥III (p = 0.001) were independently associated with decreased cancer-specific survival. After covariate adjustment, lower BMI was a risk factor for overall [hazard ratio (HR) 1.62; 95 % confidence interval (CI) 1.26-2.05; p = 0.0004] and cancer-specific survival (HR 2.00; 95 % CI 1.39-2.87; p = 0.0038) compared with normal BMI (18.5-24.9 kg/m(2)).",Does lower body mass index predict worse cancer-specific prognosis in octogenarians with colorectal cancer?,Lower BMI is significantly and independently associated with increased mortality risk in octogenarians who undergo curative surgery for colorectal cancer. Lower BMI should be used for prognosis assessment in octogenarians with colorectal cancer.,0,Does lower body mass index predict worse cancer-specific prognosis in octogenarians with colorectal cancer?,18.0,2270.0,2293,1.0,0.5,0.6309297535714575,0.0,1.2224321365356445,2.1019110679626465,"Yes, lower body mass index (BMI) predicts a worse cancer-specific prognosis in octogenarians with colorectal cancer.",0.8
"To explore the role of inducible focal adhesion (FA) protein Hic-5 in actin cytoskeletal reorganization, FA formation, fibrogenic activity, and expression of myocilin in trabecular meshwork (TM) cells. Using primary cultures of human TM (HTM) cells, the effects of various external factors on Hic-5 protein levels, as well as the effects of recombinant Hic-5 and Hic-5 small interfering RNA (siRNA) on actin cytoskeleton, FAs, myocilin, α-smooth muscle actin (αSMA), and collagen-1 were determined by immunofluorescence and immunoblot analyses. Hic-5 distributes discretely to the FAs in HTM cells and throughout the TM and Schlemm's canal of the human aqueous humor (AH) outflow pathway. Transforming growth factor-β2 (TGF-β2), endothelin-1, lysophosphatidic acid, hydrogen peroxide, and RhoA significantly increased Hic-5 protein levels in HTM cells in association with reorganization of actin cytoskeleton and FAs. While recombinant Hic-5 induced actin stress fibers, FAs, αv integrin redistribution to the FAs, increased levels of αSMA, collagen-1, and myocilin, Hic-5 siRNA suppressed most of these responses in HTM cells. Hic-5 siRNA also suppressed TGF-β2-induced fibrogenic activity and dexamethasone-induced myocilin expression in HTM cells.",Does hic-5 regulate Actin Cytoskeletal Reorganization and Expression of Fibrogenic Markers and Myocilin in Trabecular Meshwork Cells?,"Taken together, these results reveal that Hic-5, whose levels were increased by various external factors implicated in elevated intraocular pressure, induces actin cytoskeletal reorganization, FAs, expression of fibrogenic markers, and myocilin in HTM cells. These characteristics of Hic-5 in TM cells indicate its importance in regulation of AH outflow through the TM in both normal and glaucomatous eyes.",0,Does hic-5 regulate Actin Cytoskeletal Reorganization and Expression of Fibrogenic Markers and Myocilin in Trabecular Meshwork Cells?,32.0,2499.0,2585,1.0,1.0,1.0,0.0,2.0332162380218506,3.0612494945526123,"Yes, Hic-5 regulates actin cytoskeletal reorganization and the expression of fibrogenic markers and myocilin in trabecular meshwork cells. It is involved in the formation of focal adhesions and influences the levels of α-smooth muscle actin, collagen-1, and myocilin. Recombinant Hic-5 induces these changes, while Hic-5 siRNA suppresses them.",0.8
"High sugar and fat intakes are known to increase intrahepatocellular lipids (IHCLs) and to cause insulin resistance. High protein intake may facilitate weight loss and improve glucose homeostasis in insulin-resistant patients, but its effects on IHCLs remain unknown. The aim was to assess the effect of high protein intake on high-fat diet-induced IHCL accumulation and insulin sensitivity in healthy young men. Ten volunteers were studied in a crossover design after 4 d of either a hypercaloric high-fat (HF) diet; a hypercaloric high-fat, high-protein (HFHP) diet; or a control, isocaloric (control) diet. IHCLs were measured by (1)H-magnetic resonance spectroscopy, fasting metabolism was measured by indirect calorimetry, insulin sensitivity was measured by hyperinsulinemic-euglycemic clamp, and plasma concentrations were measured by enzyme-linked immunosorbent assay and gas chromatography-mass spectrometry; expression of key lipogenic genes was assessed in subcutaneous adipose tissue biopsy specimens. The HF diet increased IHCLs by 90 +/- 26% and plasma tissue-type plasminogen activator inhibitor-1 (tPAI-1) by 54 +/- 11% (P < 0.02 for both) and inhibited plasma free fatty acids by 26 +/- 11% and beta-hydroxybutyrate by 61 +/- 27% (P < 0.05 for both). The HFHP diet blunted the increase in IHCLs and normalized plasma beta-hydroxybutyrate and tPAI-1 concentrations. Insulin sensitivity was not altered, whereas the expression of sterol regulatory element-binding protein-1c and key lipogenic genes increased with the HF and HFHP diets (P < 0.02). Bile acid concentrations remained unchanged after the HF diet but increased by 50 +/- 24% after the HFHP diet (P = 0.14).",Does high protein intake reduce intrahepatocellular lipid deposition in humans?,Protein intake significantly blunts the effects of an HF diet on IHCLs and tPAI-1 through effects presumably exerted at the level of the liver. Protein-induced increases in bile acid concentrations may be involved. This trial was registered at www.clinicaltrials.gov as NCT00523562.,0,Does high protein intake reduce intrahepatocellular lipid deposition in humans?,15.0,2574.0,2628,1.0,0.25,0.43067655807339306,0.0,1.7446813583374023,2.6762826442718506,"Yes, high protein intake can reduce intrahepatocellular lipid deposition in humans, as indicated by the study where a hypercaloric high-fat, high-protein diet blunted the increase in intrahepatocellular lipids compared to a high-fat diet alone.",0.8
"Adipose tissue inflammation has been implicated in the pathogenesis of obesity-related comorbidities. Adiponectin, an antiinflammatory protein, improves insulin sensitivity and lipid levels systemically. Because adiponectin is secreted by adipocytes, it may also act locally to counteract insulin resistance and dyslipidemia worsened by inflammation. The aim of this study was to determine whether associations between adiponectin and insulin sensitivity and lipids are stronger with increasing adiposity. This cross-sectional study involved participants in The Princeton School District Study. The study was conducted in the Princeton City schools (Cincinnati, OH) during the 2001-2002 school year. A total of 1196 non-Hispanic White and Black students in grades 5-12 participated. The relationships between adiponectin and high-density lipoprotein, triglycerides, and insulin were measured. To test our hypothesis, we: 1) compared correlation and regression coefficients of lean and nonlean individuals, and 2) incorporated an adiponectin by adiposity interaction in regression models. For high-density lipoprotein and triglycerides, the relationship with adiponectin, although present among lean adolescents, strengthened with increasing adiposity. However, with insulin, a relationship with adiponectin was only present among nonlean adolescents.",Are the relationships of adiponectin with insulin and lipids strengthened with increasing adiposity?,"These analyses suggest that adiponectin's relationship with insulin and lipids strengthens with increasing adiposity, such that heavier adolescents have a greater benefit from high levels of adiponectin than their lean counterparts.",0,Are the relationships of adiponectin with insulin and lipids strengthened with increasing adiposity?,18.0,2412.0,2488,1.0,1.0,1.0,0.0,1.881899356842041,2.7646498680114746,"Yes, the relationships of adiponectin with insulin and lipids are strengthened with increasing adiposity. The study found that while the relationship between adiponectin and high-density lipoprotein (HDL) and triglycerides was present among lean adolescents, it became stronger with increasing adiposity. Additionally, a relationship between adiponectin and insulin was observed only among nonlean adolescents.",0.8
"During hemorrhagic hypotension, sympathetic vasoconstriction crucially contributes to gut mucosal damage. Sympathetic blockade by thoracic epidural anesthesia has been shown to increase mucosal microvascular perfusion and to improve survival after severe hemorrhage in laboratory animals. This study investigates the effects of thoracic epidural anesthesia on intestinal microvascular perfusion during hemorrhagic hypotension in rats. In 32 anesthetized Sprague-Dawley rats either lidocaine 2% (thoracic epidural anesthesia) or normal saline (control) was infused via thoracic epidural catheters. Hemorrhagic hypotension (mean arterial pressure 30 mmHg for 60 min) was induced by withdrawal of blood, which was subsequently retransfused for resuscitation. Functional capillary density and erythrocyte velocity in the mucosa and muscularis were determined by intravital microscopy. Leukocyte-endothelium interaction was studied in postcapillary venules and sympathetic nerve fibers of the intestinal wall were identified by immunohistochemistry. During hypotension functional capillary density was significantly (P < 0.001) lower in the muscularis of the control group (median [25/75 percentile]: -46.5% [-59.6/-20.8%] change from baseline) as compared with animals that received thoracic epidural anesthesia (-6.1% [-13.4/1.1%]). There were no differences in erythrocyte velocity between groups throughout the experiment. Leukocyte rolling increased significantly (P < 0.001) after resuscitation in control (12 [6/15] vs. baseline 2.5 [1/8]) but not in thoracic epidural anesthesia (4 [2.3/7] vs. baseline: 5 [3/15.5]). Sympathetic nerve fibers were identified in the muscularis and submucosa but not in the mucosa.",Does thoracic epidural anesthesia attenuate hemorrhage-induced impairment of intestinal perfusion in rats?,"During hemorrhagic hypotension and after resuscitation, thoracic epidural anesthesia has beneficial effects on intestinal microvascular perfusion. Because of blockade of sympathetic nerves, thoracic epidural anesthesia prevents perfusion impairment of the muscularis during hypotension and attenuates leukocyte rolling after resuscitation.",0,Does thoracic epidural anesthesia attenuate hemorrhage-induced impairment of intestinal perfusion in rats?,19.0,2827.0,2863,1.0,1.0,1.0,0.0,1.7304625511169434,2.8170366287231445,"Yes, thoracic epidural anesthesia attenuates hemorrhage-induced impairment of intestinal perfusion in rats by significantly preserving functional capillary density in the intestinal muscularis compared to controls.",0.8
"We have previously reported that activated CD8+TCRalphabeta+ cells that express high levels of the beta7 integrin CD103 (formerly alphaE, MLA) are present at the graft site during clinical renal allograft rejection. This observation potentially provides new insight into the mechanisms underlying renal allograft destruction because the ligand of CD103 is the epithelial cell-specific molecule E-cadherin, which is known to be expressed by critical graft functional elements such as the renal tubular epithelium. We herein used combined fluorescence-activated cell sorter (FACS) and immunohistochemical (IHC) analyses of transplant nephrectomy (TN) specimens to demonstrate that CD103+ cytolytic T lymphocytes (CTLs) specifically home to the graft epithelium during rejection episodes. Serial sections of TN specimens undergoing histologically confirmed cellular rejection (n=7) were stained with anti-CD8 or anti-CD103 and were scored for the presence of positively stained cells within the tubular basement membrane. Freshly isolated graft-infiltrating lymphocytes were subjected to three-color FACS analyses to define the extended phenotypic characteristics of CD103+ cells detected by IHC. CD103+ cells in all specimens were biased towards an intratubular localization. On average, the percentage of CD103+ cells with an intraepithelial localization was 52.2+/-13.1 compared to 12.0+/-3.5 for pan CD8+ cells (mean+/-SE, n=5). FACS analyses confirmed that CD103+ cells detected by IHC exhibited the salient characteristics of CD8+ CTLs (large CD8+TCRalphabeta+CD62L-CD11a(hi)perforin+). The CD103- subset of graft-infiltrating CD8 cells also exhibited a CTL phenotype, but these were predominantly restricted to the graft interstitium.",Do cD103+ CTL accumulate within the graft epithelium during clinical renal allograft rejection?,"These data implicate CD103 as a homing receptor that targets graft-infiltrating CD8+ CTLs to the graft epithelium. Given the strong association of tubulitis with clinical rejection, these data are consistent with a role for the CD103+ CTL subset as an effector mechanism in renal allograft destruction.",0,Do cD103+ CTL accumulate within the graft epithelium during clinical renal allograft rejection?,23.0,2327.0,2359,1.0,1.0,1.0,0.0,1.3898811340332031,2.391688346862793,"Yes, CD103+ cytolytic T lymphocytes (CTLs) specifically accumulate within the graft epithelium during clinical renal allograft rejection.",0.8
"The neuropeptide calcitonin gene-related peptide (CGRP) is released in the lung by sensory nerves during allergic airway responses. Pulmonary dendritic cells (DC) orchestrating the allergic inflammation could be affected by CGRP. To determine the immunomodulatory effects of CGRP on DC function and its impact on the induction of allergic airway inflammation. CGRP receptor expression on lung DC was determined by RT-PCR and immunofluorescence staining. The functional consequences of CGRP receptor triggering were evaluated in vitro using bone marrow-derived DC. DC maturation and the induction of ovalbumin (OVA)-specific T cell responses were analysed by flow cytometry. The in vivo relevance of the observed DC modulation was assessed in a DC-transfer model of experimental asthma. Mice were sensitized by an intrapharyngeal transfer of OVA-pulsed DC and challenged with OVA aerosol. The impact of CGRP pretreatment of DC on airway inflammation was characterized by analysing differential cell counts and cytokines in bronchoalveolar lavage fluid (BALF), lung histology and cytokine responses in mediastinal lymph nodes. RT-PCR, immunofluorescence and cAMP assay demonstrated the expression of functionally active CGRP receptors in lung DC. RT-PCR revealed a transcriptional CGRP receptor down-regulation during airway inflammation. CGRP specifically inhibited the maturation of in vitro generated DC. Maturation was restored by blocking with the specific antagonist CGRP(8-37) . Consequently, CGRP-pretreated DC reduced the activation and proliferation of antigen-specific T cells and induced increased the numbers of T regulatory cells. The transfer of CGRP-pretreated DC diminished allergic airway inflammation in vivo, shown by reduced eosinophil numbers and increased levels of IL-10 in BALF.",Does the neuropeptide calcitonin gene-related peptide affect allergic airway inflammation by modulating dendritic cell function?,"CGRP inhibits DC maturation and allergen-specific T cell responses, which affects the outcome of the allergic airway inflammation in vivo. This suggests an additional mechanism by which nerve-derived mediators interfere with local immune responses. Thus, CGRP as an anti-inflammatory mediator could represent a new therapeutic tool in asthma therapy.",0,Does the neuropeptide calcitonin gene-related peptide affect allergic airway inflammation by modulating dendritic cell function?,23.0,2343.0,2438,1.0,1.0,1.0,0.0,2.1048009395599365,3.0352084636688232,"Yes, the neuropeptide calcitonin gene-related peptide (CGRP) affects allergic airway inflammation by modulating dendritic cell (DC) function. CGRP inhibits the maturation of dendritic cells, which reduces the activation and proliferation of antigen-specific T cells and increases the numbers of T regulatory cells. This modulation leads to diminished allergic airway inflammation, as evidenced by reduced eosinophil numbers and increased levels of IL-10 in bronchoalveolar lavage fluid.",0.8
"The content of GC-rich ribosomal repeats (rDNA) in cell-free DNA (cfDNA) of patients with various diseases is several times higher as compared with genomic DNA (gDNA) and cfDNA of healthy donors. rDNA may act as Toll-like receptor 9 (TLR9) ligands and affect human adipose-derived mesenchymal stem cells (haMSCs). Here we explore effects of human cfDNAs and model rDNA fragments on cultured haMSCs. Both cfDNAs and cloned rDNA stimulate expression of TLR9 (qRT-PCR). Treatment with cloned rDNA leads to an increase in the number of TLR9(+) cells (FACS), expression levels for both TLR9 and Myd88, the translocation of nuclear factor-kappa B to the nuclei and up-regulation of TNFα and IL-10 cytokines (ELISA). As shown by an analysis of γH2AX-foci and MTT test, the preconditioning of haMSCs with cloned rDNA fragment increases the resistance of these cells to irradiation at 2Gy, while the treatments with control gDNA did not stimulate either TLR9- or NF-kB-dependent signaling pathways.",Does extracellular GC-rich DNA activate TLR9- and NF-kB-dependent signaling pathways in human adipose-derived mesenchymal stem cells ( haMSCs )?,GC-rich sequences present in cfDNA stimulate endogenous stems cells when body is exposed to adverse conditions. GC-rich fragments of human DNA may be used for preconditioning of therapeutic MSCs aiming at an increase in their survival in the ailing body.,0,Does extracellular GC-rich DNA activate TLR9- and NF-kB-dependent signaling pathways in human adipose-derived mesenchymal stem cells ( haMSCs )?,33.0,1847.0,1880,1.0,1.0,1.0,0.0,1.335087537765503,2.7609903812408447,"Yes, extracellular GC-rich DNA activates TLR9- and NF-kB-dependent signaling pathways in human adipose-derived mesenchymal stem cells (haMSCs).",0.5
"Loss of function mutations of Park7/DJ-1 gene increase the susceptibility of dopaminergic cells to reactive oxygen species and cause early onset familial Parkinson disease (PD). However, the mechanisms underlying dopaminergic neuron loss related to DJ-1 mutation remain undefined. Therefore, it is important to find the new mechanisms underlying the antioxidative functions of DJ-1. DJ-1 knockdown cells and DJ-1 knockout mice were used to elucidate the mechanisms underlying the antioxidative stress of DJ-1. Preliminary study of the saliva from PD patients and controls was used to confirm our findings obtained from the above studies. Our experiments showed that DJ-1 interacted with Erk1/2 and was required for the nuclear translocation of Erk1/2 upon oxidative stimulation. The translocation of Erk1/2 activated Elk1 and sequentially promoted superoxide dismutase1 (SOD1) expression. The nuclear translocation of Erk1/2, the activation of Elk1, and the ensuing upregulation of SOD1 were all suppressed in DJ-1 knockdown cells and DJ-1 null mice treated with oxidative insult. Furthermore, reintroduction of SOD1 into DJ-1 knockdown cells protected them against oxidative stress. Finally, in the preliminary study, we found close correlation between the protein levels of DJ-1 and SOD1 in the saliva samples from different stages of PD patients.",Does dJ-1 modulate the expression of Cu/Zn-superoxide dismutase-1 through the Erk1/2-Elk1 pathway in neuroprotection?,Our studies suggest that DJ-1 regulates SOD1 expression through Erk1/2-Elk1 pathway in its protective response to oxidative insult.,0,Does dJ-1 modulate the expression of Cu/Zn-superoxide dismutase-1 through the Erk1/2-Elk1 pathway in neuroprotection?,35.0,2588.0,2676,0.0,0.0,0.0,0.0,2.4179444313049316,3.3207104206085205,"The provided context does not mention dJ-1 or its modulation of Cu/Zn-superoxide dismutase-1 through the Erk1/2-Elk1 pathway in neuroprotection. Therefore, based on the given information, it is not possible to determine if dJ-1 modulates the expression of Cu/Zn-superoxide dismutase-1 through the Erk1/2-Elk1 pathway in neuroprotection.",0.0
"Overexpression of progranulin (also named acrogranin, PC-cell-derived growth factor, or granulin-epithelin precursor) is associated with ovarian cancer, specifically with cell proliferation, malignancy, chemoresistance, and shortened overall survival. The objective of the current study is to identify the signaling pathways involved in the regulation of progranulin expression in ovarian cancer cell lines. We studied the relation of protein kinase C (PKC), phosphatidylinositol 3-kinase, protein kinase A, P38, extracellular signal-regulated kinase, and Akt pathways on the modulation of progranulin expression levels in NIH-OVCAR-3 and SK-OV-3 ovarian cancer cell lines. The different pathways were examined using pharmacological inhibitors (calphostin C, LY294002, H89, SB203580, PD98059, and Akt Inhibitor), and mRNA and protein progranulin expression were analyzed by reverse transcriptase polymerase chain reaction and Western blot techniques, respectively. Inhibition of PKC signal transduction pathway by calphostin C decreased in a dose-dependent manner protein but not mRNA levels of progranulin in both ovarian cancer cell lines. LY294002 but not wortmannin, which are phosphatidylinositol 3-kinase inhibitors, also diminished the expression of progranulin in both cell lines. In addition, LY294002 treatment produced a significant reduction in cell viability. Inhibition of protein kinase A, P38, extracellular signal-regulated kinase, and Akt did not affect progranulin protein expression.",Is pKC signaling involved in the regulation of progranulin ( acrogranin/PC-cell-derived growth factor/granulin-epithelin precursor ) protein expression in human ovarian cancer cell lines?,These results suggest that the PKC signaling is involved in the regulation of progranulin protein expression in 2 different ovarian cancer cell lines. Inhibiting these intracellular signal transduction pathways may provide a future therapeutic target for hindering the cellular proliferation and invasion in ovarian cancer produced by progranulin.,0,Is pKC signaling involved in the regulation of progranulin ( acrogranin/PC-cell-derived growth factor/granulin-epithelin precursor ) protein expression in human ovarian cancer cell lines?,42.0,2318.0,2387,1.0,1.0,1.0,0.0,2.347234010696411,3.331021308898926,"Yes, PKC signaling is involved in the regulation of progranulin protein expression in human ovarian cancer cell lines. Inhibition of the PKC signal transduction pathway by calphostin C decreased progranulin protein levels in a dose-dependent manner in both NIH-OVCAR-3 and SK-OV-3 ovarian cancer cell lines.",0.8
"Although the mechanisms and pathways mediating ARDS have been studied extensively, less attention has been given to the mechanisms and pathways that counteract injury responses. This study found that the apelin-APJ pathway is an endogenous counterinjury mechanism that protects against ARDS. Using a rat model of oleic acid (OA)-induced ARDS, the effects of ARDS on apelin and APJ receptor expressions and on APJ receptor binding capacity were examined. The protective effect of activating the apelin-APJ pathway against OA- or lipopolysaccharide (LPS)-induced ARDS was evaluated. ARDS was coupled to upregulations of the apelin and APJ receptor. Rats with OA-induced ARDS had higher lung tissue levels of apelin proprotein and APJ receptor expressions; elevated plasma, BAL fluid (BALF), and lung tissue levels of apelin-36 and apelin-12/13; and an increased apelin-APJ receptor binding capacity. Upregulation of the apelin-APJ system has important pathophysiologic function. Stimulation of the apelin-APJ signaling using receptor agonist apelin-13 alleviated, whereas inhibition of the apelin-APJ signaling using receptor antagonist [Ala]-apelin-13 exacerbated, OA-induced lung pathologies, extravascular lung water accumulation, capillary-alveolar leakage, and hypoxemia. The APJ receptor agonist inhibited, and the APJ receptor antagonist augmented, OA-induced lung tissue and BALF levels of tumor necrosis factor-α and monocyte chemoattractant protein-1, and plasma and lung tissue levels of malondialdehyde. Postinjury treatment with apelin-13 alleviated lung inflammation and injury and improved oxygenation in OA- and LPS-induced lung injury.",Is the Apelin-APJ axis an endogenous counterinjury mechanism in experimental acute lung injury?,The apelin-APJ signaling pathway is an endogenous anti-injury and organ-protective mechanism that is activated during ARDS to counteract the injury response and to prevent uncontrolled lung injury.,0,Is the Apelin-APJ axis an endogenous counterinjury mechanism in experimental acute lung injury?,20.0,2372.0,2408,1.0,1.0,1.0,0.0,1.3672192096710205,2.291691780090332,"Yes, the Apelin-APJ axis is an endogenous counterinjury mechanism in experimental acute lung injury, as it protects against ARDS by alleviating lung inflammation and injury.",0.9
"Rheumatoid arthritis (RA) has a complex component induced by several genes that interact together with environmental and hormonal factors. We aimed to investigate the association of miR-196a2 rs11614913 (C/T) and miR-499a rs3746444 (A/G) polymorphisms and their combination with RA susceptibility and disease activity in an Egyptian population, and to evaluate their impact on methotrexate drug response and toxicity. Bioinformatics databases were searched to select potential micro RNA (miRNA)-messenger RNA (mRNA) interactions involved in RA pathogenesis. Ninety-five RA patients diagnosed according to the American College of Rheumatology and 200 healthy controls were genotyped using real-time polymerase chain reaction technology. In overall and stratified analysis, miR-499a, but not miR-196a2, was associated with RA risk. Heterozygote carriers with rs3746444*A/G displayed protection against developing RA (p = 0.005) with an odds ratio of 0.2 (95 % confidence interval 0.17-0.62). The carriage of the combinations (miR499a*AG + miR196a2*CC) and (miR499a*AA + miR196a2*TT) were 3 and 7.5 times more likely to develop RA, respectively, while the combinations (miR499a*GG + miR196a2*CC), (miR499a*AG + miR196a2*TT) and (miR499a*AA + miR196a2*CT) show less susceptibility to have RA disease (all p < 0.05). rs3746444*AA genotype had a higher disease activity score (DAS28) [p = 0.023], tender joint count (TJC) (p = 0.007), and methotrexate-induced gastrointestinal toxicity (p = 0.043) compared with both AG/GG genotypes. rs11614913*C carriers were associated with higher DAS28 activity (p = 0.021). Homozygote male patients (CC and TT) had higher TJC (p = 0.046) and higher rheumatoid factor levels (p = 0.026), whereas, TT homozygote females had higher levels of ALT (p = 0.022).",Is precursor miR-499a Variant but not miR-196a2 Associated with Rheumatoid Arthritis Susceptibility in an Egyptian Population?,"Different genotypes of miR-499a rs3746444 single nucleotide polymorphisms (SNPs) are associated with RA risk, disease activity, and methotrexate toxicity in our population. In combination with specific miR-196a2 rs11614913 genotypes, this risk could increase or decrease according to the type of combination. Further functional analysis of the SNP and its impact on mRNA targets is required to confirm the relationship between genotype and phenotype.",0,Is precursor miR-499a Variant but not miR-196a2 Associated with Rheumatoid Arthritis Susceptibility in an Egyptian Population?,29.0,2638.0,2669,1.0,1.0,1.0,0.0,1.4407191276550293,2.577953577041626,"Yes, the precursor miR-499a variant is associated with rheumatoid arthritis susceptibility in an Egyptian population, while miR-196a2 is not.",0.5
"Asthma is characterized by chronic inflammation of the airways with significant changes in leucocyte trafficking, cellular activation and tissue remodelling. Brain-derived neurotrophic factor (BDNF) has been involved with asthma and allergic diseases but its role as a severity marker in paediatric asthma has not been clinically assessed. To evaluate plasma BDNF and inflammatory markers in order to address their relationships with disease severity in children (6-15 years) with controlled persistent asthma. Children with persistent asthma were selected and lung function and skin prick tests were performed in all patients. Plasma BDNF levels and various inflammatory markers (CCL3, CCL11, CCL22, CCL24, CXCL8, CXCL9, CXCL10, soluble TNF receptors) were assessed by ELISAs. Subjects with moderate and severe asthma had higher BDNF levels than mild asthma and controls (P<0.001). The chemokines studied and soluble TNF receptors did not differ between the studied groups.",Are plasma brain-derived neurotrophic factor levels associated with clinical severity in school age children with asthma?,Our results indicate BDNF as a potential biomarker for clinical severity in children with asthma.,0,Are plasma brain-derived neurotrophic factor levels associated with clinical severity in school age children with asthma?,20.0,2457.0,2504,1.0,1.0,1.0,0.0,1.5838778018951416,2.595968008041382,"Yes, plasma brain-derived neurotrophic factor (BDNF) levels are associated with clinical severity in school-age children with asthma. Children with moderate and severe asthma had higher BDNF levels compared to those with mild asthma and controls.",1.0
"This study assessed the relationship between lower limb hemodynamics and metabolic parameters with walking tolerance in patients with intermittent claudication (IC). Resting ankle-brachial index (ABI), baseline blood flow (BF), BF response to reactive hyperemia (BFRH), oxygen uptake (VO2), initial claudication distance (ICD) and total walking distance (TWD) were measured in 28 IC patients. Pearson and Spearman correlations were calculated. ABI, baseline BF and BF response to RH did not correlate with ICD or TWD. VO2 at first ventilatory threshold and VO2peak were significantly and positively correlated with ICD (r = 0.41 and 0.54, respectively) and TWD (r = 0.65 and 0.71, respectively).",Is ventilatory threshold related to walking tolerance in patients with intermittent claudication?,"VO2peak and VO2 at first ventilatory threshold, but not ABI, baseline BF and BFHR were associated with walking tolerance in IC patients. These results suggest that VO2 at first ventilatory threshold may be useful to evaluate walking tolerance and improvements in IC patients.",0,Is ventilatory threshold related to walking tolerance in patients with intermittent claudication?,16.0,2099.0,2174,1.0,1.0,1.0,0.0,2.5034873485565186,3.470221996307373,"Yes, the ventilatory threshold is related to walking tolerance in patients with intermittent claudication. The study found that oxygen uptake (VO2) at the first ventilatory threshold was significantly and positively correlated with initial claudication distance (ICD) and total walking distance (TWD), indicating that a higher ventilatory threshold is associated with better walking tolerance in these patients.",0.8
"A distinction between a benign follicular neoplasm (FN) and a malignant FN based entirely on cytologic examination of fine-needle aspiration biopsy is not possible. The aim of this retrospective study was to find predictive factors of carcinoma in patients with FN. A chart review of 388 patients (314 females, 74 males; mean age 50 years, range 9-81 years) with FN, who were surgically treated between 1988 and 2009, was performed. Predictive factors for malignancy were identified by the chi-squared test and multivariate logistic regression. The histopathological diagnoses were carcinoma, adenoma, and benign goiter in 127 (33%), 126 (32%), and 135 (35%) patients, respectively. The independent predictors of malignancy as shown by multivariate logistic regression were age of patients (OR 1.88, P = 0.008), solitary tumor (OR 1.72, P = 0.037), and Tg concentration (OR 2.36, P = 0.001). Carcinoma was more common in patients younger than 45 years, with solitary tumor and with preoperative serum Tg concentration more than 400 ng/ml.",Is preoperative serum thyroglobulin concentration an independent predictive factor of malignancy in follicular neoplasms of the thyroid gland?,"The independent predictors of malignancy in FN were age of patients, solitary tumor, and preoperative Tg concentration. The determination of Tg concentration may be useful in the patients with FN in order to decrease the number of completion thyroidectomies.",0,Is preoperative serum thyroglobulin concentration an independent predictive factor of malignancy in follicular neoplasms of the thyroid gland?,27.0,2253.0,2283,0.0,0.0,0.0,0.0,1.2650783061981201,2.188511848449707,"No, preoperative serum thyroglobulin concentration is not an independent predictive factor of malignancy in follicular neoplasms of the thyroid gland.",0.0
"Adiponectin has anti-inflammatory properties and is increased with weight loss. Tumor necrosis factor (TNF)-α is a pro-inflammatory cytokine that negatively regulates adiponectin. Previously, we have demonstrated that Roux-en-Y gastric bypass (RYGB) induces weight loss and improves steatosis in obese rats. We hypothesized that RYGB would alter the interplay of TNF-α and adiponectin signaling in the postoperative period. Obese Sprague-Dawley male rats that had undergone RYGB (n = 5) or sham (n = 4) were euthanatized at 9 weeks postoperatively. The adiponectin levels from serial serum samples were measured by enzyme-linked immunosorbent assay. Adiponectin, adiponectin receptor 2, and TNF-α mRNA from adipose and liver samples were quantified by reverse transcriptase-polymerase chain reaction. Data are presented as mean ± standard deviation; using a t test, P <.05 was significant. RYGB did not change the serum adiponectin, adipose tissue adiponectin mRNA, or hepatic adiponectin receptor 2 levels compared with the levels in the sham-operated rats (P >.05). However, the TNF-α mRNA levels had decreased in the adipose tissue (P >.05) but remained unchanged in the liver compared with the sham controls (P >.05).",Does roux-en-Y gastric bypass alter tumor necrosis factor-α but not adiponectin signaling in immediate postoperative period in obese rats?,"Surgically-induced weight loss in a rat model of RYGB did not increase adiponectin signaling in the immediate postoperative period but was associated with decreased pro-inflammatory signaling in the adipose tissue. During this period, pro-inflammatory signaling might play a more important role than adiponectin. Additional studies with longer follow-up are necessary to determine whether adiponectin plays a role in weight loss and improvement of steatosis after RYGB.",0,Does roux-en-Y gastric bypass alter tumor necrosis factor-α but not adiponectin signaling in immediate postoperative period in obese rats?,28.0,2938.0,2987,1.0,1.0,1.0,0.0,1.50526762008667,2.3975517749786377,"Yes, Roux-en-Y gastric bypass (RYGB) decreases tumor necrosis factor-α (TNF-α) mRNA levels in adipose tissue but does not alter adiponectin signaling in the immediate postoperative period in obese rats.",0.8
