context,question,answer,topic_lda,query,token_query,token_query_full_prompt,total_token_size,Recall@k,MRR,nDCG@k,transformation_latency,retrieval_generation_latency,total_latency,generated_answer,gpt_score
"The rate of immunological deterioration and progression to AIDS differs markedly between HIV-positive individuals, and may be influenced by cofactors, HIV phenotype and host T-cell response. Tumour necrosis factor (TNF)-alpha and lymphotoxin stimulate HIV replication and may induce apoptosis of HIV-infected and uninfected lymphocytes in vitro, thus accelerating disease progression and CD4 depletion. Variability in TNF production between individuals is to a degree genetically determined and may be predicted from polymorphisms of microsatellite regions surrounding the human TNF gene locus. We examined TNf microsatellite polymorphisms in 24 HIV-positive patients with slower disease progression (CD4 count > 400 x 10(6)/l at > or = 6 years), 20 HIV-positive patients with faster progression (CD4 count < 200 x 10(6)/l within 5 years) and 109 healthy controls resident in north-west England. Typing was performed by polymerase chain reaction amplification of TNF a, b, c and d microsatellites and alleles were defined using fluorescence-based semi-automated microsatellite mapping techniques. No significant differences in TNF a, b and d allele frequencies were observed between faster and slower progressors, or with healthy controls. The frequency of the TNF c2 allele was significantly different between HIV-positive slower (60.9%) and faster (15%) progressors (P = 0.002) with an odds ratio of 0.1 (95% confidence interval, 0-0.6). TNF c2 was also less frequent in faster progressors than in healthy controls (45.9%, P = 0.006) with an odds ratio of 0.2 (95% confidence interval 0-0.8).",Is tumour necrosis factor c2 microsatellite allele associated with the rate of HIV disease progression?,"This is the first report demonstrating a strong association between the TNF c2 allele and the rate of HIV progression. Although it is possible that this finding may have arisen as a result of linkage disequilibrium with other alleles within the major histocompatibility complex that exert a more powerful effect upon progression, evidence is mounting to suggest that both TNF-alpha and lymphotoxin are closely involved in HIV disease progression and CD4 depletion. Our results serve to highlight the potential importance of genetic polymorphism, particularly of the TNF locus, in influencing the progression of HIV infection.",0,Is the C2 microsatellite variant of tumor necrosis factor linked to the speed of HIV disease advancement?,21.0,2675.0,2830.0,0.0,0.0,0.0,1.2572529315948486,1.749347686767578,4.128136157989502,"The provided context does not mention the association between the tumour necrosis factor c2 microsatellite allele and the rate of HIV disease progression. Therefore, based on the available information, it cannot be determined if there is an association.",0.0
"To determine the eligibility of patients with ischaemic stroke admitted to the 2nd Department of Neurology, Institute of Psychiatry and Neurology, Warsaw, Poland, for intravenous thrombolysis; to identify the major exclusions and assess whether organisational changes in the in-hospital stroke pathway and informative campaign in the local community and medical services can increase the number of patients treated; and to establish whether lack of previous experience with thrombolytic treatment or trials is predictive of the low proportion of patients treated. A survey of the database of patients with stroke admitted during the first 30 months after the introduction of intravenous thrombolysis for acute ischaemic stroke was conducted to search for all eligible patients. This included patients admitted within 2 h of symptom onset (assuming a 1 h door-to-needle time), age <80 years, National Institute of Health Stroke Scale (NIHSS) Score of 5-22, seizures at onset, platelet count >100,000/ml, glycaemia 50-400 mg/dl and international normalised ratio (INR) <1.6. The number of eligible patients was compared with the number actually treated. 745 patients with acute ischaemic stroke were admitted during the study period. 18.4% were admitted within 2 h of symptom onset, 71% were aged <80 years, 55.4% had an NIHSS score between 5 and 22, 96.1% had INR <1.6, 98.9% had a platelet count >100,000/ml, 99.4% had blood glucose concentrations of 50-400 mg/dl and 97.4% had no seizures at onset. After adjusting for all inclusion criteria, 7.1% of the patients were found to be potentially eligible and 8.7% were actually treated (p = 0.25). Of the 65 treated patients, 63.1% were independent after 3 months, 16.9% died and none had a symptomatic intracranial haemorrhage.",Does lack of experience of intravenous thrombolysis for acute ischaemic stroke influence the proportion of patients treated?,"The proportion of patients with ischaemic stroke treated with intravenous thrombolysis in a previously inexperienced centre was not lower than in other centres and in countries where this treatment has been provided for a longer period of time. The number of patients treated was higher than that estimated mainly owing to organisational changes introduced in our centre, allowing treatment of those admitted between 2 and 3 h after symptom onset.",0,1. How does insufficient experience in intravenous thrombolysis for acute ischemic stroke affect the percentage of patients receiving treatment?,24.0,2938.0,3101.0,0.0,0.0,0.0,1.6803827285766602,1.7728707790374756,4.395234823226929,"The provided context does not specifically address the influence of lack of experience with intravenous thrombolysis on the proportion of patients treated for acute ischemic stroke. Therefore, based on the information given, we cannot conclude whether lack of experience affects treatment proportions.",0.6
"SNP309 T/G (rs2279744) causes higher levels of MDM2, the most important negative regulator of the p53 tumor suppressor. SNP72 G/C (rs1042522) gives rise to a p53 protein with a greatly reduced capacity to induce apoptosis. Both polymorphisms have been implicated in cancer. The SNP309 G-allele has recently been reported to accelerate diffuse large B-cell lymphoma (DLBCL) formation in pre-menopausal women and suggested to constitute a genetic basis for estrogen affecting human tumorigenesis. Here we asked whether SNP309 and SNP72 are associated with DLBCL in women and are correlated with age of onset, diagnosis, or patient's survival. SNP309 and SNP72 were PCR-genotyped in a case-control study that included 512 controls and 311 patients diagnosed with aggressive NHL. Of these, 205 were diagnosed with DLBCL. The age of onset was similar in men and women. The control and patients group showed similar SNP309 and SNP72 genotype frequencies. Importantly and in contrast to the previous findings, similar genotype frequencies were observed in female patients diagnosed by 51 years of age and those diagnosed later. Specifically, 3/20 female DLBCL patients diagnosed by 51 years of age were homozygous for SNP309 G and 2/20 DLBCL females in that age group were homozygous for SNP72 C. Neither SNP309 nor SNP72 had a significant influence on event-free and overall survival in multivariate analyses.",Do mDM2 gene SNP309 T/G and p53 gene SNP72 G/C influence diffuse large B-cell non-Hodgkin lymphoma onset or survival in central European Caucasians?,"In contrast to the previous study on Ashkenazi Jewish Caucasians, DLBCL in pre-menopausal women of central European Caucasian ethnicity was not associated with SNP309 G. Neither SNP309 nor SNP72 seem to be correlated with age of onset, diagnosis, or survival of patients.",0,Do variations in the mDM2 gene SNP309 T/G and p53 gene SNP72 G/C affect the development or prognosis of diffuse large B-cell non-Hodgkin lymphoma in Central European Caucasians?,43.0,2413.0,2688.0,0.0,0.0,0.0,2.813436985015869,3.541494846343994,7.933059930801392,"The mDM2 gene SNP309 T/G genotype is associated with a significant negative impact on overall survival in diffuse large B-cell non-Hodgkin lymphoma, with relative risks of 3.7 for T/G and 9.1 for G/G genotypes. However, there is no correlation with the incidence or onset of the disease. The influence of p53 gene SNP72 G/C on diffuse large B-cell non-Hodgkin lymphoma onset or survival was not specifically addressed in the provided context. Therefore, while SNP309 T/G affects survival, the impact of SNP72 G/C is unclear based on the available information.",0.3
"To study the effects of Helicobacter pylori (H. pylori) tumor necrosis factor-α (TNF) inducing protein (Tip-α) on cytokine expression and its mechanism. We cloned Tip-α from the H. pylori strain 26695, transformed Escherichia coli with an expression plasmid, and then confirmed the expression product by Western blotting. Using different concentrations of Tip-α that affected SGC7901 and GES-1 cells at different times, we assessed cytokine levels using enzyme-linked immunosorbent assay. We blocked SGC7901 cells with pyrrolidine dithiocarbamate (PDTC), a specific inhibitor of nuclear factor κB (NF-κB). We then detected interleukin (IL)-1β and TNF-α levels in SGC7901 cells. Western blot analysis using an anti-Tip-α antibody revealed a 23-kDa protein, which indicated that recombinant Tip-α protein was recombined successfully. The levels of IL-1β, IL-8 and TNF-α were significantly higher following Tip-α interference, whether GES-1 cells or SGC-7901 cells were used (P < 0.05). However, the levels of cytokines (including IL-1β, IL-8 and TNF-α) secreted by SGC-7901 cells were greater than those secreted by GES-1 cells following treatment with Tip-α at the same concentration and for the same duration (P < 0.05). After blocking NF-κB with PDTC, the cells (GES-1 cells and SGC-7901 cells) underwent interference with Tip-α. We found that IL-1β and TNF-α levels were significantly decreased compared to cells that only underwent Tip-α interference (P < 0.05).",Does helicobacter pylori tumor necrosis factor-α inducing protein promote cytokine expression via nuclear factor-κB?,Tip-α plays an important role in cytokine expression through NF-κB.,0,1. Does the Helicobacter pylori TNF-α inducing protein enhance cytokine production through nuclear factor-κB activation?,26.0,2399.0,2586.0,1.0,1.0,1.0,1.551684856414795,2.049975633621216,5.00007176399231,"Yes, Helicobacter pylori tumor necrosis factor-α inducing protein (Tip-α) promotes cytokine expression via nuclear factor-κB (NF-κB), as indicated by the significant increase in cytokine levels following Tip-α interference and the reduction of these levels upon blocking NF-κB with PDTC.",1.0
"Platelets have been implicated in cancer metastasis and prognosis. No population-based study has been reported as to whether preoperative platelet count directly predicts metastatic recurrence of colorectal cancer (CRC) patients. Using a well-characterized cohort of 1,513 surgically resected CRC patients, we assessed the predictive roles of preoperative platelet count in overall survival, overall recurrence, as well as locoregional and distant metastatic recurrences. Patients with clinically high platelet count (≥400 × 10(9)/L) measured within 1 month before surgery had a significantly unfavorable survival (hazard ratio [HR] = 1.66, 95 % confidence interval [CI] 1.34-2.05, P = 2.6 × 10(-6), P(log rank) = 1.1 × 10(-11)) and recurrence (HR = 1.90, 1.24-2.93, P = 0.003, P(log rank) = 0.003). The association of platelet count with recurrence was evident only in patients with metastatic (HR = 2.81, 1.67-4.74, P = 1.1 × 10(-4), P(log rank) = 2.6 × 10(-6)) but not locoregional recurrence (HR = 0.59, 95 % CI 0.21-1.68, P = 0.325, P(log rank) = 0.152). The findings were internally validated through bootstrap resampling (P < 0.01 at 98.6 % of resampling). Consistently, platelet count was significantly higher in deceased than living patients (P < 0.0001) and in patients with metastatic recurrence than locoregional (P = 0.004) or nonrecurrent patients (P < 0.0001). Time-dependent modeling indicated that the increased risks for death and metastasis associated with elevated preoperative platelet counts persisted up to 5 years after surgery.",Does preoperative platelet count associate with survival and distant metastasis in surgically resected colorectal cancer patients?,"Our data demonstrated that clinically high level of preoperative platelets was an independent predictor of CRC survival and metastasis. As an important component of the routinely tested complete blood count panel, platelet count may be a cost-effective and noninvasive marker for CRC prognosis and a potential intervention target to prevent metastatic recurrence.",0,1. Is there a correlation between pre-surgical platelet levels and survival rates as well as distant spread in patients with surgically removed colorectal cancer?,29.0,2276.0,2448.0,1.0,1.0,1.0,1.947049617767334,1.956517219543457,5.333164691925049,"Yes, preoperative platelet count is associated with unfavorable survival and increased risk of distant metastasis in surgically resected colorectal cancer patients, particularly in those with a clinically high platelet count (≥400 × 10(9)/L).",1.0
"Inflammatory responses play an important role in the tissue damage during hepatic ischemia/reperfusion (I/R). Some resolvins have been shown to have protective properties in reducing I/R injury in the heart and kidney. The aim of the study was to investigate the effects of resolvin D1 (RvD1) on hepatic I/R. Partial warm ischemia was produced in the left and middle hepatic lobes of Sprague-Dawley rats for 60 min, followed by 6h of reperfusion. Rats received either RvD1 (5 μg/kg) or vehicle by intravenous injection prior to ischemia. On the basis of treatment with RvD1, some rats further received the PI3K inhibitor LY294002. Blood and tissue samples from the groups were collected after 6-h reperfusion. Our results indicate that the RvD1 receptor ALX/FPR2 is present in liver, and that pretreatment with RvD1 prior to I/R insult significantly blunted I/R-induced elevations of alanine aminotransferase (AST) and aspartate aminotransferase (ALT), and significantly improved the histological status of the liver. Moreover, RvD1 significantly inhibited inflammatory cascades, as demonstrated by attenuations of IL-6, TNF-α and myeloperoxidase levels. Reduced apoptosis, and increased phosphorylation of Akt, were observed in the RvD1 group compared with the control I/R group. These effects of RvD1 on hepatic I/R injury were diminished by the PI3K inhibitor.",Does resolvin D1 protect against hepatic ischemia/reperfusion injury in rats?,"Administration of RvD1 prior to hepatic I/R attenuates hepatic injury, at least in part through inhibition of inflammatory response and enhancement of phosphorylation of Akt.",0,1. Can resolvin D1 safeguard against liver ischemia/reperfusion damage in rats?,19.0,2216.0,2373.0,1.0,1.0,1.0,1.7400689125061035,1.5994837284088137,4.346586227416992,"Yes, resolvin D1 protects against hepatic ischemia/reperfusion injury in rats by significantly reducing elevations of liver enzymes (AST and ALT), improving histological status, inhibiting inflammatory cascades, reducing apoptosis, and increasing phosphorylation of Akt.",1.0
"Bromodomain and extraterminal domain (BET) inhibitors are promising epigenetic agents for the treatment of various subsets of acute myeloid leukemia (AML). However, the resistance of leukemia stem cells (LSCs) to BET inhibitors remains a major challenge. In this study, we evaluated the mechanisms underlying LSC resistance to the BET inhibitor JQ1. We evaluated the levels of apoptosis and autophagy induced by JQ1 in LSC-like leukemia cell lines and primary CD34 JQ1 effectively induced apoptosis in a concentration-dependent manner in JQ1-sensitive AML cells. However, in JQ1-resistant AML LSCs, JQ1 induced little apoptosis and led to upregulation of beclin-1, increased LC3-II lipidation, formation of autophagosomes, and downregulation of p62/SQSTM1. Inhibition of autophagy by pharmacological inhibitors or knockdown of beclin-1 using specific siRNA enhanced JQ1-induced apoptosis in resistant cells, indicating that prosurvival autophagy occurred in these cells. Independent of mTOR signaling, activation of the AMPK (pThr172)/ULK1 (pSer555) pathway was found to be associated with JQ1-induced autophagy in resistant cells. AMPK inhibition using the pharmacological inhibitor compound C or by knockdown of AMPKα suppressed autophagy and promoted JQ1-induced apoptosis in AML LSCs.",Does aMPK-ULK1-mediated autophagy confer resistance to BET inhibitor JQ1 in acute myeloid leukemia stem cells?,These findings revealed that prosurvival autophagy was one of the mechanisms involved in the resistance AML LSCs to JQ1. Targeting the AMPK/ULK1 pathway or inhibition of autophagy could be an effective therapeutic strategy for combating resistance to BET inhibitors in AML and other types of cancer.,0,1. Does autophagy regulated by aMPK-ULK1 provide resistance against the BET inhibitor JQ1 in AML stem cells?,29.0,2273.0,2445.0,1.0,1.0,1.0,1.851335287094116,3.5507707595825195,6.526741027832031,"Yes, AMPK-ULK1-mediated autophagy confers resistance to the BET inhibitor JQ1 in acute myeloid leukemia stem cells, as the activation of this pathway is associated with autophagy that promotes cell survival in resistant cells.",1.0
"To compare plasma levels of thioredoxin (Trx), TNF-alpha and IL-1 beta in children during the acute phase of meningococcal septic shock (MSS) and in convalescence. Retrospective, observational study in the paediatric intensive care unit of a postgraduate teaching hospital. Thirty-five children requiring intensive care for meningococcal sepsis; paired convalescent samples from 30 survivors (median interval between samples 62 days); 25 healthy control children. Plasma Trx levels were significantly lower in the children with MSS, both during the acute illness (5.5 ng/ml, IQR 1.4-11.4) and in convalescence (2.5 ng/ml, IQR 0.4-6.9) than controls (18.8 ng/ml, IQR 7.9-25.0). Levels of IL-1 beta and TNF-alpha were higher in patients with acute MSS (30.3 pg/ml, IQR 3.6-63.6, and 145.9 pg/ml, IQR 31.8-278.1 respectively) than controls (3.7 pg/ml, IQR 0-36.9, and 23.8 pg/ml, IQR 0-124.3, respectively). Levels fell in convalescence (3.7 pg/ml, IQR 0-25.5, 3.7 pg/ml, IQR 0-304.8, respectively). Plasma Trx was higher in non-survivors, albeit a small group (n=5), than in survivors (n=30). Trx, IL-1 beta, and TNF-alpha levels were not correlated with predicted mortality as assessed by the paediatric risk of mortality (PRISM) score.",Is persistently low plasma thioredoxin associated with meningococcal septic shock in children?,Children with MSS exhibit persistently low plasma levels of Trx during acute illness and in convalescence.,0,1. Does consistently low plasma thioredoxin correlate with meningococcal septic shock in pediatric patients?,21.0,2451.0,2604.0,1.0,1.0,1.0,1.372962474822998,1.568847894668579,4.066940307617188,"Yes, persistently low plasma thioredoxin levels are associated with meningococcal septic shock in children, as indicated by significantly lower levels during both the acute illness and convalescence compared to healthy controls.",0.9
"The c-myc oncogene product (c-Myc) is a transcription factor that forms a complex with Max and recognizes the E-box sequence. c-Myc plays key functions in cell proliferation, differentiation and apoptosis. As for its activity towards cell proliferation, it is generally thought that c-Myc transactivates the E-box-containing genes that encode proteins essential to cell-cycle progression. Despite the characterization of candidate genes regulated by c-Myc in culture cells, these have still not been firmly recognized as real target genes for c-Myc. We found that c-Myc directly bound to the N-terminal region of origin recognition complex-1 (ORC1), a region that is responsible for gene silencing, in a state of complex containing other ORC subunits and Max in vivo and in vitro. Furthermore, ORC1 inhibited E-box-dependent transcription activity of c-Myc by competitive binding to the C-terminal region of c-Myc with SNF5, a component of chromatin remodelling complex SNF/Swi1.",Does oRC1 interact with c-Myc to inhibit E-box-dependent transcription by abrogating c-Myc-SNF5/INI1 interaction?,These results suggest that ORC1 suppresses the transcription activity of c-Myc by its recruitment into an inactive form of chromatin during some stage of the cell cycle.,0,1. Does oRC1 engage with c-Myc to suppress E-box-mediated transcription by disrupting the c-Myc-SNF5/INI1 association?,33.0,2115.0,2273.0,1.0,0.3333333333333333,0.5,1.8087718486785889,1.3262834548950195,4.01263427734375,"Yes, ORC1 interacts with c-Myc to inhibit E-box-dependent transcription by competing with SNF5/INI1 for binding to c-Myc.",0.6
"The overexpression of PKCalpha or PKCgamma for extended periods of time causes the formation of lentoid bodies in the N/N 1003A rabbit lens epithelial cell line. To determine how differentiated the lentoid bodies are, we have looked for alphaA-, alphaB-, beta-, and gamma-crystallin levels in lentoid bodies after 4 and 8 weeks of lentoid body development. Cells overexpressing PKCalpha or PKCgamma were plated in 6 well plates and were allowed to form lentoid bodies for up to 8 weeks. Lentoid bodies were fixed and stained with PKCalpha or PKCgamma antibodies along with either alphaA-, alphaB-, beta-, or gamma-crystallin antisera and viewed under a confocal microscope. Lentoid bodies were harvested in lysis buffer and homogenized. Fifty micrograms of protein per lane was loaded onto an SDS-PAGE gel and the bands transferred onto nitrocellulose. The blot was probed with either alphaA-, alphaB-, beta-, or gamma-crystallin antibodies for 12 h. Total RNA from lentoid bodies was isolated and 5 microg of total RNA was transcribed to first-strand cDNA. The PCR products were analyzed by 2% agarose gel electrophoresis. alphaB-crystallin was present in normal N/N 1003A cells and the lentoid bodies formed from PKCalpha and PKCgamma overexpression. alphaA-crystallin was only detectable in lentoid bodies after PKCalpha or PKCgamma overexpression. RT-PCR was able to detect beta-crystallin expression while the Western blot analysis and immunocytostaining detected small amounts of beta-crystallin protein. No gamma-crystallin expression was noted in these lentoid bodies.",Does pKCalpha and PKCgamma overexpression cause lentoid body formation in the N/N 1003A rabbit lens epithelial cell line?,Overexpression of PKCalpha or PKCgamma in the N/N 1003A cell line induced lentoid body formation. These lentoid bodies expressed not only alphaB-crystallin but alphaA- and beta-crystallin. These results suggest a role for PKCs in lens epithelial cell differentiation to a fiber cell.,0,1. Does the overproduction of pKCalpha and PKCgamma lead to the development of lentoid bodies in the N/N 1003A rabbit lens epithelial cell culture?,37.0,2066.0,2230.0,1.0,1.0,1.0,1.8956079483032229,1.566939353942871,4.544285774230957,"Yes, overexpression of PKCalpha or PKCgamma causes lentoid body formation in the N/N 1003A rabbit lens epithelial cell line.",1.0
"Macrophage migration inhibitory factor (MIF) is involved in inflammatory and immune-mediated diseases but the role of MIF in liver injury has not yet been elucidated. We investigated biochemically, histologically and immunologically the character of MIF in concanavalin A (Con A)-induced T-cell-mediated liver injury using MIF knockout (KO) mice and wild-type (WT) mice. MIF KO mice showed significantly decreased serum alanine aminotransferase values and suppressed histological change with massive necrosis of the hepatic parenchymal cells and infiltration of inflammatory cells compared with their WT counterparts. This protection was not mediated by either tumor necrosis factor-alpha or interferon-gamma, which are critical mediators of Con A-induced liver injury, as their serum concentrations were shown to be similar in MIF KO and WT mice. On the other hand, a flow cytometric analysis demonstrated that the number of activated hepatic leukocytes decreased more in the MIF KO mice than in the WT mice.",Does lack of macrophage migration inhibitory factor protect mice against concanavalin A-induced liver injury?,A lack of MIF protected the mice from Con A-induced liver injury. Controlling the MIF activity may be a useful therapeutic strategy for treating such T-cell activation-associated liver diseases as autoimmune hepatitis and viral hepatitis.,0,Does the absence of macrophage migration inhibitory factor safeguard mice from liver damage caused by concanavalin A?,22.0,2069.0,2236.0,1.0,1.0,1.0,1.4647247791290283,1.652491331100464,4.092751741409302,"Yes, lack of macrophage migration inhibitory factor (MIF) protects mice against concanavalin A-induced liver injury, as MIF knockout mice showed significantly decreased serum alanine aminotransferase values and suppressed histological changes compared to wild-type mice.",1.0
"American Heart Association/American Stroke Association guidelines recommend initiating treatment with IV tissue plasminogen activator (tPA) in acute ischemic stroke patients without suspected coagulopathy prior to availability of clotting results; however, little or no data support this practice. We sought to identify how often blood clotting abnormalities were responsible for withholding IV tPA at our institution. We conducted a retrospective review of our prospectively acquired Get With the Guidelines Stroke database from January 2003 to April 2008. All patients underwent clinical evaluation by a neurologist, diagnostic neuroimaging, and laboratory testing on admission. We classified patients with absolute contraindications to IV tPA as ineligible, and those with warnings/relative contraindications or potentially treatable factors as potentially eligible. Of 2,335 considered for analysis, 470 (20.1%) patients presented to our emergency department (ED) within 3 hours. Among these, 147 (31.3%) received IV tPA in our ED, 102 (21.7%) had an absolute contraindication, and 221 (47%) had a reason to consider withholding tPA. Only 30/470 (6.4%) of potential thrombolysis patients were discovered to have international normalized ratio > or =1.7 or platelets < or =100,000/microL, and of these, 28 were suspected a priori due to known coagulopathy from medication or illness. Only 2/470 (0.4%) patients had an unsuspected coagulopathy that ultimately prevented thrombolysis.",Does unsuspected coagulopathy rarely prevent IV thrombolysis in acute ischemic stroke?,"Based on the experience of a large thrombolysis referral center, stroke patients without suspected clotting abnormality can safely begin thrombolytic therapy before clotting results are available. These data support the current practice guidelines, and may reassure clinicians that the benefits of early administration greatly outweigh the risks due to an unsuspected bleeding diathesis.",0,1. Can undetected coagulopathy occasionally hinder intravenous thrombolysis during an acute ischemic stroke?,21.0,2939.0,3093.0,1.0,0.2,0.3868528072345416,1.787017583847046,1.5844361782073977,4.356612682342529,"Yes, unsuspected coagulopathy rarely prevents IV thrombolysis in acute ischemic stroke, as only 2 out of 470 potential thrombolysis patients had an unsuspected coagulopathy that ultimately prevented treatment.",0.8
"To investigate whether endothelial-dependent vasodilation is altered in healthy subjects with a family history of myocardial infarction. Tertiary University Hospital Fifty apparently healthy subjects selected from the general population were subjected to an evaluation of endothelial-dependent vasodilation (EDV) and endothelial-independent vasodilation (EIDV) by means of local infusion of methacholine (MCh, 2 and 4 microg/min) and sodium nitroprusside (SNP, 5 and 10 microg/min) with measurements of forearm blood flow with venous occlusion plethysmography. The occurrence of plaque and the intima-media thickness of the carotid arteries were determined by ultrasonography. Subjects reporting at least one parent suffering from myocardial infarction (n = 11) showed a significantly lower EDV than subjects without such a family history (21 +/- 3.7 vs. 26 +/- 6.7 ml/min/100 ml tissue at MCh 4 microg/min, P<0.05). EIDV was not significantly different between the groups (21 +/- 6.8 vs. 18 +/- 5.4 ml/min/100 ml tissue at SNP 10 microg/min). Age, sex distribution, body mass index, waist to hip ratio, blood pressure, lipids, fasting blood glucose, smoking habits and status of the carotid arteries were not significantly different between the groups.",Is endothelium-dependent vasodilation impaired in apparently healthy subjects with a family history of myocardial infarction?,"A family history of myocardial infarction was found to be associated with an impaired endothelial-dependent vasodilation in the forearm of apparently healthy subjects. The risk factor profile was not different from the control group, suggesting that genetic factors are responsible for the impaired endothelial-dependent vasodilation.",0,Is vasodilation dependent on the endothelium compromised in seemingly healthy individuals with a familial history of heart attacks?,23.0,2180.0,2334.0,1.0,0.5,0.6309297535714575,2.064948320388794,3.1543402671813965,6.256378173828125,"Yes, endothelium-dependent vasodilation is impaired in apparently healthy subjects with a family history of myocardial infarction, as indicated by significantly lower EDV compared to those without such a family history.",1.0
"Arsenic trioxide has been established as a first-line agent for treating acute promyelocytic leukemia. Experimental data suggest that arsenic trioxide also can have a potential use as chemotherapeutic agent for other malignancies. The precise mechanisms of action of arsenic trioxide have though not been elucidated. As the role of Bcl-2 in arsenic trioxide-mediated cell apoptosis and conformation change of Bcl-2 in response to arsenic trioxide treatment has not been studied. The aim of the present study was to determine whether conformation change of Bcl-2 is involved in the action of arsenic trioxide. Human gastric cancer SGC7901 cells were exposed to different concentrations of arsenic trioxide. Proliferation was measured by using the Kit-8 cell counting assay. Analysis of nuclear morphology was observed by DAPI staining. The apoptosis rates of cells treated with arsenic trioxide were analyzed by flow cytometry using Annexin V-FITC staining. The conformation change of Bcl-2 and Bax activation were detected by immunostaining and Western blot analysis. Total expression of Bcl-2 and Bax were examined by Western blot analysis. Arsenic trioxide inhibited the growth of human gastric cancer SGC7901 cells and induced apoptosis. There were two Bcl-2 phenotypes coexisting in SGC7901 cells and the Bcl-2 cytoprotective phenotype could change into a cytodestructive phenotype following conformational change of Bcl-2, triggered by arsenic trioxide exposure. Bax activation might also be involved in arsenic trioxide-induced Bcl-2 conformational change. Arsenic trioxide did not change levels of total Bcl-2 expression, but up-regulated total Bax expression for the treatment time ranging from 3 to 24 hours.",Is the conformation change of Bcl-2 involved in arsenic trioxide-induced apoptosis and inhibition of proliferation in SGC7901 human gastric cancer cells?,"Arsenic trioxide induces apoptosis through induction of Bcl-2 conformational change, Bax activation and up-regulation of total Bax expression rather than affecting total Bcl-2 expression in human gastric cancer SGC7901 cells. The conformational change of Bcl-2 may be a novel described mechanism of arsenic trioxide-induced apoptosis in cancer cells.",0,1. Does the alteration in the structure of Bcl-2 play a role in arsenic trioxide-triggered apoptosis and cell growth suppression in SGC7901 human gastric carcinoma cells?,38.0,2258.0,2458.0,0.0,0.0,0.0,2.1895079612731934,1.8383307456970213,4.929399967193604,"The provided context does not mention arsenic trioxide or its effects on Bcl-2 in SGC7901 human gastric cancer cells. Therefore, it cannot be determined from the given information whether the conformation change of Bcl-2 is involved in arsenic trioxide-induced apoptosis and inhibition of proliferation in these cells.",0.0
"High body mass index (BMI) is a risk factor for colorectal cancer. However, the prognostic impact of BMI and other factors may differ between elderly and younger colorectal cancer patients. We analyze here prognostic factors in the surgical management of octogenarians with colorectal cancer and clarify the prognostic impact of BMI. Cox regression analysis and propensity score methods were used to retrospectively examine the association of BMI with mortality in 1613 octogenarian patients who underwent curative surgery for stage 0-III colorectal cancer. In the Cox regression analysis, lower BMI (<18.5 kg/m(2); p = 0.001), age ≥83 years (p = 0.008), American Society of Anesthesiology class ≥3: (p = 0.001), performance status ≥2 (p = 0.003), Union for International Cancer Control (UICC) stage ≥III (p = 0.001), and postoperative adverse events (p = 0.001) were independently associated with decreased overall survival. Lower BMI (p = 0.001) and UICC stage ≥III (p = 0.001) were independently associated with decreased cancer-specific survival. After covariate adjustment, lower BMI was a risk factor for overall [hazard ratio (HR) 1.62; 95 % confidence interval (CI) 1.26-2.05; p = 0.0004] and cancer-specific survival (HR 2.00; 95 % CI 1.39-2.87; p = 0.0038) compared with normal BMI (18.5-24.9 kg/m(2)).",Does lower body mass index predict worse cancer-specific prognosis in octogenarians with colorectal cancer?,Lower BMI is significantly and independently associated with increased mortality risk in octogenarians who undergo curative surgery for colorectal cancer. Lower BMI should be used for prognosis assessment in octogenarians with colorectal cancer.,0,1. Can a reduced body mass index forecast poorer cancer outcomes in elderly patients aged 80 and above with colorectal cancer?,24.0,2094.0,2226.0,1.0,1.0,1.0,1.8749840259552,1.355820655822754,4.331959962844849,"Yes, lower body mass index (BMI) predicts worse cancer-specific prognosis in octogenarians with colorectal cancer.",0.9
