context,question,answer,topic_lda,query,token_query,token_query_full_prompt,total_token_size,Recall@k,MRR,nDCG@k,transformation_latency,retrieval_generation_latency,total_latency,generated_answer,gpt_score
"Despite significant improvements in intensive care medicine, the prognosis of acute renal failure (ARF) remains poor, with mortality ranging from 40% to 65%. The aim of the present observational study was to analyze the influence of patient characteristics and fluid balance on the outcome of ARF in intensive care unit (ICU) patients. The data were extracted from the Sepsis Occurrence in Acutely Ill Patients (SOAP) study, a multicenter observational cohort study to which 198 ICUs from 24 European countries contributed. All adult patients admitted to a participating ICU between 1 and 15 May 2002, except those admitted for uncomplicated postoperative surveillance, were eligible for the study. For the purposes of this substudy, patients were divided into two groups according to whether they had ARF. The groups were compared with respect to patient characteristics, fluid balance, and outcome. Of the 3,147 patients included in the SOAP study, 1,120 (36%) had ARF at some point during their ICU stay. Sixty-day mortality rates were 36% in patients with ARF and 16% in patients without ARF (P < 0.01). Oliguric patients and patients treated with renal replacement therapy (RRT) had higher 60-day mortality rates than patients without oliguria or the need for RRT (41% versus 33% and 52% versus 32%, respectively; P < 0.01). Independent risk factors for 60-day mortality in the patients with ARF were age, Simplified Acute Physiology Score II (SAPS II), heart failure, liver cirrhosis, medical admission, mean fluid balance, and need for mechanical ventilation. Among patients treated with RRT, length of stay and mortality were lower when RRT was started early in the course of the ICU stay.",Is a positive fluid balance associated with a worse outcome in patients with acute renal failure?,"In this large European multicenter study, a positive fluid balance was an important factor associated with increased 60-day mortality. Outcome among patients treated with RRT was better when RRT was started early in the course of the ICU stay.",1,positive fluid balance worse outcome acute renal failure,8.0,2349.0,2368.0,0.0,0.0,0.0,1.2122571468353271,1.3079979419708252,3.132876396179199,"Yes, a positive fluid balance is associated with a worse outcome in patients with acute renal failure.",0.8
"Overlaps in spatial patterns of gene expression are frequently an initial clue to genetic interactions during embryonic development. However, manual inspection of images requires considerable time and resources impeding the discovery of important interactions because tens of thousands of images exist. The FlyExpress discovery platform was developed to facilitate data-driven comparative analysis of expression pattern images from Drosophila embryos. An image-based search of the BDGP and Fly-FISH datasets conducted in FlyExpress yields fewer but more precise results than text-based searching when the specific goal is to find genes with overlapping expression patterns. We also provide an example of a FlyExpress contribution to scientific discovery: an analysis of gene expression patterns for multigene family members revealed that spatial divergence is far more frequent than temporal divergence, especially after the maternal to zygotic transition. This discovery provides a new clue to molecular mechanisms whereby duplicated genes acquire novel functions.",Does comparison of embryonic expression within multigene families using the FlyExpress discovery platform reveal more spatial than temporal divergence?,"The application of FlyExpress to understanding the process by which new genes acquire novel functions is just one of a myriad of ways in which it can contribute to our understanding of developmental and evolutionary biology. This resource has many other potential applications, limited only by the investigator's imagination.",1,embryonic expression multigene FlyExpress spatial divergence,11.0,1676.0,1716.0,1.0,1.0,1.0,1.2307064533233645,0.994513988494873,2.6993682384490967,"Yes, comparison of embryonic expression within multigene families using the FlyExpress discovery platform reveals that spatial divergence is far more frequent than temporal divergence, especially after the maternal to zygotic transition.",0.6
"MiR-183 acts as an oncomiR and is usually upregulated in hepatocellular cancer (HCC). This study aims to study the association between miR-183 dysregulation and multi-drug resistance (MDR). Also, how it is dysregulated in HCC cells was investigated. The association between miR-183 and HIF-1α in HCC cell line BEL-7402 and the multidrug-resistant variant BEL-7402/5-fluorouracil (BEL-7402/5-FU) were studied using qRT-PCR and Western blot analysis. The mediators involved in feedback regulation between miR-183 and HIF-1α were further studied. Then, the effect of the miR-183-SOCS6 axis on IC50 of BEL-7402/5-FU cells to 5-FU were investigated by MTT assay. The expression of miR-183 and HIF-1α are positively correlated in BEL-7402 and BEL-7402/5-FU cells. IDH2 knockdown resulted in significantly increased HIF-1α expression in both BEL-7402 and BEL-7402/5-FU cells. Knockdown of SOCS6 had similar but stronger effect as miR-183 in promoting MRP2, P-gp, p-STAT3 and HIF-1α expression in BEL-7402 cells, while SOCS6 overexpression also showed similar but stronger effect as miR-183 inhibition in reducing MRP2, P-gp, p-STAT3 and HIF-1α levels in BEL-7402/5-FU cells. Both SOCS6 overexpression and miR-183 knockdown significantly increased the sensitivity of BEL-7402/5-FU cells to 5-FU. MiR-183 overexpression partly abrogated the effect of SOCS6 in enhancing 5-FU sensitivity.",Does miR-183 modulate multi-drug resistance in hepatocellular cancer ( HCC ) cells via miR-183-IDH2/SOCS6-HIF-1α feedback loop?,Both HIF-1α-miR-183-IDH2-HIF-1α and HIF-1α-miR-183-SOCS6-p-STAT3-HIF-1α feedback loops are involved in miR-183 upregulation in HCC cells. MiR-183 can modulate MDR of HCC cells at least partly through suppressing SOCS6.,1,miR - 183 resistance hepatocellular cancer IDH2 SOCS6 HIF feedback loop,20.0,2241.0,2284.0,1.0,1.0,1.0,1.2098424434661863,1.2659029960632324,3.044459104537964,"Yes, miR-183 modulates multi-drug resistance in hepatocellular cancer (HCC) cells via the miR-183-IDH2/SOCS6-HIF-1α feedback loop.",0.8
"The limitations encountered in the management of fungal infections are due to the resistance, high toxicity, and overuse of conventional antifungal drugs. For bringing solutions, the antifungal activity of Aeollanthus heliotropioides essential oil will be evaluated and optimized. The aerial parts of A. heliotropioides were harvested and essential oil extracted by hydrodistillation. The chemical composition was determined using gas chromatography and gas chromatography coupled with mass spectrometry and nuclear magnetic resonance. The sensitivity of fungal strains was determined using broth microdilution method. The fungicidal parameters were checked by viability assay using methylene blue dye. The Fractional Inhibitory Concentration Index was determined according the two-dimensional checkboard methods. The efficiency of the simulated optimum concentrations confirmed experimentally on American type culture collection strains, through the Time Kill Kinetic Study. The yield of extraction of essential oil was 0.1%. The major compounds were linalool (38.5%), Z-α-farnesene (25.1%), 9-hexa-decen-1-ol (13.9%) saturated/unsaturated massoia and γ-lactones (4.5%). The MIC of extract on yeast isolates ranged from 0.6mg/mL to 5mg/mL. The combination of essential oil with thymol leads mainly to synergistic effects (0.5≤FICI). The optimums of essential oil (1.6±0.4μl/mL) and thymol (0.6±0.1mg/mL) revealed a total inhibition of yeast after 120 and 180minutes according to the yeasts strains used.",Do optimization of antifungal activity of Aeollanthus heliotropioides oliv essential oil and Time Kill Kinetic Assay?,This study highlights the in vitro antifungal activity of A. heliotropioides essential oil and it synergistic effect with thymol.,1,optimization antifungal Aeollanthus Time Assay,10.0,1949.0,2002.0,1.0,1.0,1.0,1.3631880283355713,1.1663460731506348,3.104942798614502,"Yes, the optimization of antifungal activity of Aeollanthus heliotropioides essential oil was evaluated, and the Time Kill Kinetic Study confirmed the efficiency of the optimum concentrations on yeast strains, demonstrating total inhibition of yeast after specific time intervals.",0.6
"We investigated the role of intracellular pH in protection by propofol of glutamate uptake during oxidative stress. Exposure of primary astrocyte cultures to tert-butylhydroperoxide (t-BOOH, 300 microM) decreased the initial rate of Na-dependent glutamate uptake. Either propofol or alpha-tocopherol, administered 30 min after t-BOOH, attenuated this transport inhibition. These lipophilic antioxidants protected glutamate uptake whether the medium contained 25 mM bicarbonate or was nominally bicarbonate-free. t-BOOH also inhibited Na/H exchanger isoform 1 (NHE1) activation by intracellular protons and propofol prevented this inhibition. Blockade of NHE1 by the potent antagonist, 5-(N-ethyl-N-isopropyl) amiloride (1 microM), abolished the protective effects of small concentrations of propofol (1 microM) and alpha-tocopherol (40 microM) on glutamate uptake during oxidative stress in bicarbonate-free medium. 5-(N-ethyl-N-isopropyl) amiloride had no effect on antioxidant rescue of glutamate transport in medium containing 25 mM bicarbonate. These results indicate that regulation of intracellular pH may contribute to neuroprotection by propofol and other lipophilic antioxidants. Propofol concentrations that are associated with anesthesia and neuroprotection may prevent intracellular acidification during oxidative stress by preserving the NHE1 response to cytosolic protons. However, if intracellular acidification occurs nonetheless, then propofol protection of glutamate uptake activity becomes less effective and the extracellular glutamate concentration may increase to neurotoxic levels.",Does propofol protection of sodium-hydrogen exchange activity sustain glutamate uptake during oxidative stress?,"Anesthetic concentrations of propofol maintain the capacity of brain cells to extrude protons during oxidative stress. However, if intracellular acidification occurs nonetheless, then propofol's protection of glutamate clearance mechanisms from oxidative damage becomes attenuated, and extracellular glutamate concentration may increase to neurotoxic levels.",1,propofol sodium glutamate uptake oxidative stress,9.0,2487.0,2528.0,1.0,1.0,1.0,1.1957616806030271,1.3062033653259275,3.152771711349488,"Yes, propofol protection of sodium-hydrogen exchange activity sustains glutamate uptake during oxidative stress by preventing intracellular acidification and preserving the NHE1 response to cytosolic protons.",0.7
"Neuron-specific enolase (NSE) is a biomarker for neuronal stress. Leber's hereditary optic neuropathy (LHON) is a mitochondrial disease affecting retinal ganglion cells (RGC). These RGCs and their axons in the retinal nerve fiber layer (RNFL) and optic nerve head may show subclinical pathology in unaffected mutation carriers, or undergo cell death in affected patients. We hypothesize that increased levels of blood NSE may characterize LHON carriers as a biomarker of ongoing RGC stress. Serum was obtained from 74 members of a Brazilian pedigree with LHON carrying the homoplasmic 11778/ND4 mitochondrial DNA mutation. Classified by symptoms and psychophysical metrics, 46/74 patients were unaffected mutation ""carriers,"" 14/74 were ""affected,"" and 14/74 were ""off-pedigree"" controls. Serum NSE levels were determined by ELISA specific for the γ subunit of NSE. Serum NSE concentrations in carriers (27.17 ± 39.82 μg/L) were significantly higher than affected (5.66 ± 4.19 μg/L; P = 0.050) and off-pedigree controls (6.20 ± 2.35 μg/L; P = 0.047). Of the 14/46 (30.4 %) carriers with significantly elevated NSE levels (mean = 75.8 ± 42.3 μg/L), 9/14 (64.3%) were male. Furthermore, NSE levels were nearly three times greater in asymptomatic male carriers (40.65 ± 51.21 μg/L) than in asymptomatic female carriers (15.85 ± 22.27 μg/L; P = 0.034).",Is neuron-specific enolase elevated in asymptomatic carriers of Leber 's hereditary optic neuropathy?,"Serum NSE levels are higher in LHON carriers compared with affected and off-pedigree individuals. A subgroup of mostly male carriers had significantly elevated serum NSE levels. Thus, male carriers are at higher risk for LHON-related neuronal stress.",1,neuron enolase elevated Leber ' neuropathy,11.0,2070.0,2101.0,1.0,1.0,1.0,1.211425542831421,1.02583646774292,2.7572667598724365,"Yes, neuron-specific enolase (NSE) levels are elevated in asymptomatic carriers of Leber's hereditary optic neuropathy (LHON).",1.0
"To examine the direct effect of metformin on thecal cell androgen production. Basic science research laboratory, University of Texas Southwestern, Dallas, Texas. Human ovarian theca-like tumor cells were treated with various concentrations of metformin in the presence and absence of forskolin for 48 hours. Media were collected, and radioimmunoassay (RIA) for progesterone, 17 alpha-hydroxyprogesterone (17OHP), androstenedione, and testosterone was performed. The effect of metformin on the expression of various enzymes involved in theca cell steroidogenesis was examined. Metformin (50 microM and 200 microM) significantly inhibited androstenedione production from both forskolin-stimulated and unstimulated theca cells. Testosterone production was also significantly inhibited in forskolin-treated cells in the presence of 200 microM of metformin-treated compared with forskolin-only-treated cells. Western blot analysis revealed that metformin significantly inhibited the expression of steroidogenic acute regulatory (StAR) protein and 17 alpha-hydroxylase (CYP17) expression in cells stimulated with forskolin compared with forskolin treatment alone. There was no significant change in either 3beta-hydroxysteroid dehydrogenase (3 beta HSD) or cholesterol side-chain cleavage (CYP11A1) protein expression. Northern analysis revealed a significant decrease in the expression of CYP17 mRNA in forskolin-stimulated cells treated with metformin (200 microM) compared with forskolin-only-treated cells, however, there was no significant change in steroidogenic acute regulatory protein mRNA expression.",Does metformin directly inhibit androgen production in human thecal cells?,Our results suggest that metformin may have a direct effect on thecal cells' androgen production.,1,metformin inhibit androgen production,5.0,2276.0,2329.0,0.0,0.0,0.0,2.0525479316711426,1.1222457885742188,3.784969091415405,"The provided context does not specifically address whether metformin directly inhibits androgen production in human thecal cells. Therefore, based on the available information, it cannot be concluded that metformin has a direct inhibitory effect on androgen production in these cells.",0.5
"Among prospective cohorts of people who inject drugs (PWID), phylogenetic clustering of HCV infection has been observed. However, the majority of studies have included older PWID, representing distant transmission events. The aim of this study was to investigate phylogenetic clustering of HCV infection among a cohort of street-involved youth. Data were derived from a prospective cohort of street-involved youth aged 14-26 recruited between 2005 and 2012 in Vancouver, Canada (At Risk Youth Study, ARYS). HCV RNA testing and sequencing (Core-E2) were performed on HCV positive participants. Phylogenetic trees were inferred using maximum likelihood methods and clusters were identified using ClusterPicker (Core-E2 without HVR1, 90% bootstrap threshold, 0.05 genetic distance threshold). Among 945 individuals enrolled in ARYS, 16% (n=149, 100% recent injectors) were HCV antibody positive at baseline interview (n=86) or seroconverted during follow-up (n=63). Among HCV antibody positive participants with available samples (n=131), 75% (n=98) had detectable HCV RNA and 66% (n=65, mean age 23, 58% with recent methamphetamine injection, 31% female, 3% HIV+) had available Core-E2 sequences. Of those with Core-E2 sequence, 14% (n=9) were in a cluster (one cluster of three) or pair (two pairs), with all reporting recent methamphetamine injection. Recent methamphetamine injection was associated with membership in a cluster or pair (P=0.009).","Is methamphetamine injecting associated with phylogenetic clustering of hepatitis C virus infection among street-involved youth in Vancouver , Canada?","In this study of street-involved youth with HCV infection and recent injecting, 14% demonstrated phylogenetic clustering. Phylogenetic clustering was associated with recent methamphetamine injection, suggesting that methamphetamine drug injection may play an important role in networks of HCV transmission.",1,methamphetamine hepatitis C virus street involved youth Vancouver Canada,10.0,1776.0,1803.0,0.0,0.0,0.0,1.2497527599334717,0.9415454864501952,2.867983102798462,"Yes, methamphetamine injecting is associated with phylogenetic clustering of hepatitis C virus infection among street-involved youth in Vancouver, Canada.",1.0
"Allergic contact dermatitis (ACD) resulting from exposure to low molecular weight chemicals is a common clinical condition in industrialized countries and can be mediated by either Th1 or Tc1 lymphocytes. The animal model of contact sensitivity (CS) is commonly used to study ACD in mice and helps to test new therapeutics. We have previously shown that epicutaneous (EC) immunization with TNP-Ig prior to hapten sensitization inhibits Th1-mediated CS and observed that the suppression is mediated by TCRαβ(+) CD4(+) CD8(+) cells and is TGF-β dependent. More recently we have shown that EC immunization with DNP-BSA induces TCRαβ(+) CD4(+) CD25(+) FoxP3(+) T regulatory (Treg) cells that suppress Tc1-mediated CS. Animal model of contact sensitivity was used to study skin-induced suppression. Current work employing Tc1-mediated CS shows that skin-induced suppression is dose-dependent and declines with time. Experiments with the four non-cross-reacting antigens 2,4-dinitrophenylated bovine serum albumin (DNP-BSA), ovalbumin (OVA), myelin basic protein (MBP) and immunoglobulins conjugated with oxazolone (OX-Ig) employing models of active suppression, ""transfer in"" and ""transfer out"" protocols showed that EC immunization with any tested protein antigen inhibits CS response suggesting lack of antigen-specificity of the investigated phenomenon.",Does epicutaneous immunization with protein antigen induce antigen-non-specific suppression of CD8 T cell mediated contact sensitivity?,The ease of EC generation of antigen-non-specific regulatory cells may have important implications for designing therapeutic schemes aimed at modulating immune responses.,1,epicutaneous immunization protein antigen suppression CD8 contact sensitivity,12.0,1907.0,1931.0,1.0,1.0,1.0,1.2467787265777588,0.8626646995544434,2.80854868888855,"Yes, epicutaneous immunization with protein antigen induces antigen-non-specific suppression of CD8 T cell mediated contact sensitivity.",0.6
"Inhibitory interneurons constitute 30-40% of neurons in laminae I-III and have an important anti-nociceptive role. However, because of the difficulty in classifying them we know little about their organisation. Previous studies have identified 3 non-overlapping groups of inhibitory interneuron, which contain neuropeptide Y (NPY), neuronal nitric oxide synthase (nNOS) or parvalbumin, and have shown that these differ in postsynaptic targets. Some inhibitory interneurons contain galanin and the first aim of this study was to determine whether these form a different population from those containing NPY, nNOS or parvalbumin. We also estimated the proportion of neurons and GABAergic axons that contain galanin in laminae I-III. Galanin cells were concentrated in laminae I-IIo, with few in laminae IIi-III. Galanin showed minimal co-localisation with NPY, nNOS or parvalbumin in laminae I-II, but most galanin-containing cells in lamina III were nNOS-positive. Galanin cells constituted ~7%, 3% and 2% of all neurons in laminae I, II and III, and we estimate that this corresponds to 26%, 10% and 5% of the GABAergic neurons in these laminae. However, galanin was only found in ~6% of GABAergic boutons in laminae I-IIo, and ~1% of those in laminae IIi-III.",Does galanin-immunoreactivity identify a distinct population of inhibitory interneurons in laminae I-III of the rat spinal cord?,"These results show that galanin, NPY, nNOS and parvalbumin can be used to define four distinct neurochemical populations of inhibitory interneurons. Together with results of a recent study, they suggest that the galanin and NPY populations account for around half of the inhibitory interneurons in lamina I and a quarter of those in lamina II.",1,galanin immunoreactivity interneurons III rat spinal cord,11.0,2033.0,2101.0,1.0,0.25,0.430676558073393,1.212249517440796,1.4157538414001465,3.138358354568481,"Yes, galanin-immunoreactivity identifies a distinct population of inhibitory interneurons in laminae I-III of the rat spinal cord, as galanin cells showed minimal co-localization with other neuropeptides like NPY, nNOS, or parvalbumin, indicating they form a separate population.",0.8
"To evaluate the effects of the various methods of small bowel preparation on the quality of visualization of the small bowel and the gastrointestinal transit time of capsule endoscopy (CE). Ninety patients referred for CE were prospectively randomized to three equal groups according to the preparation used: (a) a control group, in which patients were requested to drink 1 L of clear liquids only, 12 h before the examination; (b) a purgative group, in which patients were requested to ingest 1 L of a polyethylene glycol (PEG)/electrolyte solution only, 12 h before the examination; or (c) a purgative combined with simethicone group (P-S group), in which patients were requested to ingest 1 L of PEG, 12 h before the examination, and 300 mg of simethicone, 20 min before the examination. Effects of the different bowel preparations on the gastric transit time (GTT), small bowel transit time (SBTT), examination completion rate, quality of images of the entire small intestine, and cleansing of the proximal small bowel and distal ileum were evaluated. The number of patients with ""adequate"" cleansing of the entire small intestine was 17 in the P-S group, 12 in the purgative group, and seven in the control group (P= 0.002). The P-S group had significantly better image quality than the control group (P= 0.001). The P-S group had significantly better image quality for the proximal small bowel (segment A [Seg A]) than the control group (P= 0.0001). Both the P-S group (P= 0.0001) and the purgative group (P= 0.0002) had significantly better image quality for the distal ileum (segment B [Seg B]) than the control group; the P-S group had significantly better image quality than the purgative group as well (P= 0.0121). Gastrointestinal transit time was not different among the three groups, nor was the examination completion rate.",Does purgative bowel cleansing combined with simethicone improve capsule endoscopy imaging?,Purgative bowel cleansing combined with simethicone before CE improved the quality of imaging of the entire small bowel as well as the visualization of the mucosa in the proximal and distal small intestine.,1,bowel cleansing capsule endoscopy,6.0,2280.0,2327.0,1.0,1.0,1.0,1.1980774402618408,1.18764066696167,2.8767130374908447,"Yes, purgative bowel cleansing combined with simethicone improves capsule endoscopy imaging, as evidenced by significantly better image quality in the purgative combined with simethicone group compared to the control and purgative groups.",1.0
"Mutations in the inwardly-rectifying K+ channel KCNJ10/Kir4.1 cause an autosomal recessive disorder characterized by epilepsy, ataxia, sensorineural deafness and tubulopathy (EAST syndrome). KCNJ10 is expressed in the kidney distal convoluted tubule, cochlear stria vascularis and brain glial cells. Patients clinically diagnosed with EAST syndrome were genotyped to identify and study mutations in KCNJ10. Patient DNA was sequenced and new mutations identified. Mutant and wild-type KCNJ10 constructs were cloned and heterologously expressed in Xenopus oocytes. Whole-cell K+ currents were measured by two-electrode voltage clamping. Three new mutations in KCNJ10 (p.R65C, p.F75L and p.V259fs259X) were identified, and mutation p.R297C, previously only seen in a compound heterozygous patient, was found in a homozygous state. Wild-type human KCNJ10-expressing oocytes showed strongly inwardly-rectified currents, which by comparison were significantly reduced in all the mutants (p < 0.001). Specific inhibition of KCNJ10 currents by Ba2+ demonstrated residual function in all mutant channels (p < 0.05) but V259X.",Do kCNJ10 mutations disrupt function in patients with EAST syndrome?,"This study confirms that EAST syndrome can be caused by many different mutations in KCNJ10 that significantly reduce K+ conductance. EAST syndrome should be considered in any patient with a renal Gitelman-like phenotype with additional neurological signs and symptoms like ataxia, epilepsy or sensorineural deafness.",1,kCNJ10 mutations EAST,6.0,1974.0,2009.0,1.0,1.0,1.0,1.2154426574707031,1.8933851718902588,3.7127645015716553,"Yes, KCNJ10 mutations disrupt function in patients with EAST syndrome, as evidenced by significantly reduced inwardly-rectified K+ currents in mutant channels compared to wild-type.",1.0
"Autoimmune pancreatitis is a distinctive disease entity characterized by high serum immunoglobulin G4 concentrations. Because of the close association between some autoimmune diseases and particular alleles of major histocompatibility complex genes, we investigated the association between HLA alleles and autoimmune pancreatitis. HLA-A, -B, -C, -DR, and -DQ gene typing and HLA-DRB1, -DQB1, and -DPB1 allele typing were performed by the polymerase chain reaction sequence-specific primers method and the restriction fragment length polymorphism method, respectively, in 40 patients with autoimmune pancreatitis, 43 patients with chronic calcifying pancreatitis, and 201 healthy subjects. In patients with autoimmune pancreatitis compared with healthy subjects, we found a significant increase in DR4 (73% vs. 44%, corrected P = 0.01) and DRB1*0405 (58% vs. 21%, corrected P = 0.000026) and DQ4 (58% vs. 26%, corrected P = 0.001) and DQB1*0401 (58% vs. 21%, corrected P = 0.000017). The DRB1*0405-DQB1*0401 haplotype in autoimmune pancreatitis showed no significant association with any HLA class I antigens, in contrast to the B54-DRB1*0405-DQB1*0401 haplotype reported in autoimmune hepatitis. The frequencies of DRB1*0405 and DQB1*0401 were significantly high in patients with autoimmune pancreatitis compared with chronic calcifying pancreatitis.",Is hLA DRB10405-DQB10401 haplotype associated with autoimmune pancreatitis in the Japanese population?,It is probable that DRB1*0405-DQB1*0401 haplotype is associated with autoimmune pancreatitis in the Japanese population.,1,hLA DRB10405 autoimmune pancreatitis Japanese,10.0,2610.0,2642.0,1.0,0.1428571428571428,0.3333333333333333,1.2093515396118164,1.0664665699005127,2.789743661880493,"Yes, the HLA DRB1*0405-DQB1*0401 haplotype is significantly associated with autoimmune pancreatitis in the Japanese population.",1.0
"We aimed to evaluate if anterior colporrhaphy causes incomplete voiding due to bladder outlet obstruction. Women scheduled for anterior colporrhaphy were asked to undergo multichannel urodynamic investigation before surgery and the first postoperative day. Bladder outlet obstruction was assessed using the Blaivas–Groutz voiding nomogram. Maximum flow rate, detrusor pressure and residual volume were compared between pre- and postoperative measurements and between women with and without an abnormal post-void residual volume (PVR; volume exceeding 150 ml). Seventeen women participated. One woman who was unobstructed before surgery was obstructed after surgery. Overall, detrusor pressure and maximum flow rate before and after surgery did not differ. After surgery, six women had an abnormal PVR, one was unable to void, four were mildly obstructed and one moderately obstructed.",Does anterior colporrhaphy induce bladder outlet obstruction?,Urodynamic investigation the first day after anterior colporrhaphy did not show that anterior colporrhaphy induces bladder outlet obstruction. The explanation for postoperative urinary retention can therefore also lie in nonanatomical causes such as postoperative pain and psychological factors.,1,colporrhaphy obstruction,6.0,2100.0,2139.0,1.0,1.0,1.0,1.21327805519104,1.057955265045166,2.7910585403442383,"Anterior colporrhaphy can induce bladder outlet obstruction, as evidenced by the postoperative findings where some women experienced abnormal post-void residual volume and varying degrees of obstruction after the surgery.",0.0
Are levels of circulating angiogenic cells (CACs) affected by the presence of endometriosis?,Are levels of circulating angiogenic cells altered in women with endometriosis?,Levels of CACs are equivalent in women with and without endometriosis.,1,angiogenic cells women endometriosis,7.0,2046.0,2101.0,1.0,0.3333333333333333,0.5,1.193763017654419,1.1749188899993896,3.0125210285186768,"The provided context does not specifically address whether levels of circulating angiogenic cells (CACs) are altered in women with endometriosis. Therefore, based on the available information, it cannot be concluded that CAC levels are affected by the presence of endometriosis.",0.2
"Our understanding of the local source of pain in osteoarthritis (OA) remains unclear. We undertook this study to determine if the presence of high-signal osteophytes on magnetic resonance imaging (MRI) was associated with pain presence, location or severity. Subjects were chosen from the Boston Osteoarthritis of the Knee Study, a natural history study of symptomatic knee OA. Assessments included knee MRI, pain assessments and information on weight and height. Osteophyte signal was defined as areas of increased signal intensity in the osteophyte on fat-suppressed T2 weighted images, and graded in the joint margins where osteophyte size is graded. All patients were evaluated with the frequent knee symptoms question for pain presence, the Western Ontario McMasters Osteoarthritis Index (WOMAC) for pain severity, and location of self-reported pain was recorded as present or absent based on locations identified on a standardized diagram. The osteophyte signal measures anywhere within one given knee were summed, creating an osteophyte signal aggregate. Logistic regression was conducted with quartile of osteophyte signal aggregate as the independent predictor and frequent knee symptom question as the dependent outcome. Association between quartile of osteophyte signal aggregate and pain severity on WOMAC was assessed using a linear regression. Logistic regression was used to evaluate the association between compartment-specific high-signal osteophytes aggregates (independent variable) and compartment-specific knee pain (dependent variable). Analyses were adjusted for gender, body mass index (BMI), and age. Two hundred and seventeen subjects were included in this analysis. They were predominantly male and 75% of subjects had radiographic tibio-femoral (TF) OA, and the remainder had patello-femoral (PF) radiographic OA. We did not find any association of high-signal osteophytes with presence of pain, pain severity or self-reported pain location.",Is high signal in knee osteophytes associated with knee pain?,"High-signal osteophytes detected on MRI are not associated with the presence of pain, pain severity or the self-reported location of pain.",1,high signal knee osteophytes,6.0,3356.0,3385.0,1.0,0.2,0.3868528072345416,1.2133004665374756,1.4961462020874023,3.8066890239715576,"No, high signal in knee osteophytes is not associated with the presence of knee pain, pain severity, or self-reported pain location.",1.0
"The chemokine receptor CXCR3 is implicated in a variety of clinically important diseases, notably rheumatoid arthritis and atherosclerosis. Consequently, antagonists of CXCR3 are of therapeutic interest. In this study, we set out to characterize binding sites of the specific low MW CXCR3 antagonist VUF10085 and the broad spectrum antagonist TAK-779 which blocks CXCR3 along with CCR2 and CCR5. Molecular modelling of CXCR3, followed by virtual ligand docking, highlighted several CXCR3 residues likely to contact either antagonist, notably a conserved aspartate in helix 2 (Asp-112(2:63) ), which was postulated to interact with the quaternary nitrogen of TAK-779. Validation of modelling was carried out by site-directed mutagenesis of CXCR3, followed by assays of cell surface expression, ligand binding and receptor activation. Mutation of Asn-132(3.33) , Phe-207 and Tyr-271(6.51) within CXCR3 severely impaired both ligand binding and chemotactic responses, suggesting that these residues are critical for maintenance of a functional CXCR3 conformation. Contrary to our hypothesis, mutation of Asp-112(2:63) had no observable effects on TAK-779 activity, but clearly decreased the antagonist potency of VUF 10085. Likewise, mutations of Phe-131(3.32) , Ile-279(6.59) and Tyr-308(7.43) were well tolerated and were critical for the antagonist activity of VUF 10085 but not for that of TAK-779.",Does cXCR3 antagonist VUF10085 bound to an intrahelical site distinct from that of the broad spectrum antagonist TAK-779?,"This more detailed definition of a binding pocket within CXCR3 for low MW antagonists should facilitate the rational design of newer CXCR3 antagonists, with obvious clinical potential.",1,cXCR3 VUF10085 intrahelical site TAK - 779,16.0,2167.0,2232.0,1.0,1.0,1.0,1.2228171825408936,1.3536810874938965,3.404799699783325,"Yes, the CXCR3 antagonist VUF10085 binds to an intrahelical site that is distinct from that of the broad spectrum antagonist TAK-779, as mutation of Asp-112(2:63) did not affect TAK-779 activity but decreased the antagonist potency of VUF10085.",0.5
"T-box transcription factors play critical roles in the coordinated formation of the working chambers and the atrioventricular canal (AVC). Tbx2 patterns embryonic myocardial cells to form the AVC and suppresses their differentiation into chamber myocardium. Tbx20-deficient embryos, which fail to form chambers, ectopically express Tbx2 throughout the entire heart tube, providing a potential mechanism for the function of Tbx20 in chamber differentiation. To identify the mechanism of Tbx2 suppression by Tbx20 and to investigate the involvement of Tbx2 in Tbx20-mediated chamber formation. We generated Tbx20 and Tbx2 single and double knockout embryos and observed that loss of Tbx2 did not rescue the Tbx20-deficient heart from failure to form chambers. However, Tbx20 is required to suppress Tbx2 in the developing chambers, a prerequisite to localize its strong differentiation-inhibiting activity to the AVC. We identified a bone morphogenetic protein (Bmp)/Smad-dependent Tbx2 enhancer conferring AVC-restricted expression and Tbx20-dependent chamber suppression of Tbx2 in vivo. Unexpectedly, we found in transfection and localization studies in vitro that both Tbx20 and mutant isoforms of Tbx20 unable to bind DNA attenuate Bmp/Smad-dependent activation of Tbx2 by binding Smad1 and Smad5 and sequestering them from Smad4.",Does tbx20 interact with smads to confine tbx2 expression to the atrioventricular canal?,"Our data suggest that Tbx20 directly interferes with Bmp/Smad signaling to suppress Tbx2 expression in the chambers, thereby confining Tbx2 expression to the prospective AVC region.",1,tbx20 smads atrioventricular canal,10.0,2054.0,2092.0,1.0,1.0,1.0,1.2218079566955566,1.2328617572784424,2.97689175605774,"Yes, Tbx20 interacts with Smads to suppress Tbx2 expression in the developing heart, thereby confining Tbx2 expression to the atrioventricular canal (AVC).",1.0
